"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
259.9,7.6666,0.60337,295,274,0,0,23.5,24.981,3.1705e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078878,0.00084619,1.5226e-06,-2.0847e-07,2.2716e-07,1.7219e-06,5.1139e-08,4.0069e-09,300.66,0,0,6.2322e-09,6.6249e-09,9.4e+16,9.9923e+16,300.66,0.00041479,-0.085,0.1,0.001
255.87,2.837,-0.083431,295,274,0,0,26,25.069,3.4968e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094969,0.00084016,1.8508e-06,-1.5763e-08,-1.4466e-07,1.7011e-06,1.8861e-08,-5.5467e-10,299.76,0,0,6.8952e-09,6.6482e-09,1.04e+17,1.0027e+17,299.76,0.000415,-0.085,0.05,0.002
254.02,3.7639,-0.74524,295,274,0,0,23.5,24.822,3.3699e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079719,0.00082956,1.4667e-06,3.5359e-08,-1.5986e-07,1.6723e-06,2.4716e-08,-4.8625e-09,300.1,0,0,6.2322e-09,6.5828e-09,9.4e+16,9.9289e+16,300.1,0.00041138,-0.085,0.05025,0.002
251.07,4.8205,-1.3032,295,274,0,0,27,24.467,3.5662e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083863,0.0008134,1.4014e-06,2.1481e-07,-1.6253e-07,1.6291e-06,3.1275e-08,-8.4589e-09,300.37,0,0,7.1604e-09,6.4887e-09,1.08e+17,9.7868e+16,300.37,0.00040586,-0.085,0.0505,0.002
250.52,5.6456,-0.68478,295,274,0,0,28,24.481,3.6779e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010097,0.00081303,1.9218e-06,3.3081e-07,-2.8309e-07,1.6265e-06,3.6676e-08,-4.4291e-09,300.38,0,0,7.4256e-09,6.4924e-09,1.12e+17,9.7925e+16,300.38,0.00040612,-0.085,0.05075,0.002
250.79,6.4675,-0.25357,295,274,0,0,25,24.623,3.6383e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098967,0.0008195,1.9808e-06,1.8465e-07,-2.6366e-07,1.6377e-06,4.2234e-08,-1.6563e-09,301.02,0,0,6.63e-09,6.5301e-09,1e+17,9.8493e+16,301.02,0.00040934,-0.085,0.051,0.002
251.69,5.6799,-0.078682,295,274,0,0,27.5,24.778,3.5587e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010397,0.00082621,1.7845e-06,1.3524e-07,-4.3914e-09,1.6539e-06,3.7291e-08,-5.0772e-10,301.06,0,0,7.293e-09,6.5712e-09,1.1e+17,9.9113e+16,301.06,0.00041197,-0.085,0.05125,0.002
256.87,4.8522,0.1194,295,274,0,0,27,25.378,3.4155e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094166,0.00085442,1.7651e-06,2.3036e-07,2.2493e-07,1.7293e-06,3.2667e-08,7.9617e-10,300.68,0,0,7.1604e-09,6.7302e-09,1.08e+17,1.0151e+17,300.68,0.00042142,-0.085,0.0515,0.002
256.65,5.6238,-0.35373,295,274,0,0,25.5,25.245,3.6931e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081823,0.00085076,1.7767e-06,-4.1504e-08,-1.1426e-07,1.7189e-06,3.7543e-08,-2.3029e-09,301.23,0,0,6.7626e-09,6.695e-09,1.02e+17,1.0098e+17,301.23,0.00041995,-0.085,0.05175,0.002
251.96,6.0285,-0.3791,295,274,0,0,26.5,24.586,3.9202e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086521,0.00082153,1.7007e-06,-4.0689e-07,-2.8354e-07,1.6428e-06,3.9312e-08,-2.4783e-09,301.69,0,0,7.0278e-09,6.5203e-09,1.06e+17,9.8345e+16,301.69,0.00040963,-0.085,0.052,0.002
252.8,5.0144,-0.025631,295,274,0,0,25,24.771,3.8861e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084343,0.00082872,1.7675e-06,-3.5932e-07,-1.6532e-07,1.6608e-06,3.2893e-08,-1.7061e-10,301.52,0,0,6.63e-09,6.5692e-09,1e+17,9.9083e+16,301.52,0.00041247,-0.085,0.05225,0.002
254.24,5.0446,0.0077396,295,274,0,0,24.5,25.16,3.7401e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096734,0.00084283,2.2411e-06,3.4142e-08,-1.6051e-07,1.6964e-06,3.3689e-08,5.4194e-11,300.88,0,0,6.4974e-09,6.6725e-09,9.8e+16,1.0064e+17,300.88,0.00041807,-0.085,0.0525,0.002
254.23,5.5919,0.071309,295,274,0,0,27,25.198,3.5968e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010423,0.00084419,2.2293e-06,-6.7183e-08,1.06e-07,1.6989e-06,3.7375e-08,4.7664e-10,300.91,0,0,7.1604e-09,6.6826e-09,1.08e+17,1.0079e+17,300.91,0.00041875,-0.085,0.05275,0.002
254.19,4.6567,-0.29348,295,274,0,0,25.5,25.106,3.2919e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089532,0.00084026,1.6661e-06,-4.4648e-07,1.3552e-07,1.6924e-06,3.1003e-08,-1.9553e-09,300.56,0,0,6.7626e-09,6.6582e-09,1.02e+17,1.0043e+17,300.56,0.00041673,-0.085,0.053,0.002
253.8,4.8779,-0.21172,295,274,0,0,20.5,24.885,3.5916e-16,0,0,0,0,0,0,0,0,0,0,0,0.00065823,0.00083156,1.2616e-06,-7.368e-08,1.5939e-07,1.675e-06,3.2134e-08,-1.4247e-09,300.24,0,0,5.4366e-09,6.5995e-09,8.2e+16,9.9541e+16,300.24,0.00041261,-0.085,0.05325,0.002
252.49,5.6828,0.072779,295,274,0,0,23.5,24.62,3.7935e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079465,0.00082249,1.5486e-06,2.3473e-07,-2.3911e-07,1.6486e-06,3.7105e-08,4.765e-10,301.18,0,0,6.2322e-09,6.5292e-09,9.4e+16,9.8479e+16,301.18,0.0004095,-0.085,0.0535,0.002
256.01,4.8666,-0.53389,295,274,0,0,30.5,25.338,3.3397e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099264,0.00085319,1.9128e-06,1.5452e-07,-2.5158e-07,1.7212e-06,3.2567e-08,-3.6767e-09,301.39,0,0,8.0886e-09,6.7197e-09,1.22e+17,1.0135e+17,301.39,0.00042173,-0.085,0.05375,0.002
258.33,4.8555,-0.4519,295,274,0,0,25,25.612,3.3328e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071892,0.00086512,1.6384e-06,1.8815e-07,9.7257e-08,1.7549e-06,3.2895e-08,-3.1364e-09,300.85,0,0,6.63e-09,6.7922e-09,1e+17,1.0245e+17,300.85,0.00042554,-0.085,0.054,0.002
254.24,5.9792,0.22989,295,274,0,0,19.5,24.875,3.775e-16,0,0,0,0,0,0,0,0,0,0,0,0.00064148,0.00083268,1.2713e-06,8.1811e-08,1.0072e-07,1.6773e-06,3.9413e-08,1.5061e-09,300.54,0,0,5.1714e-09,6.5968e-09,7.8e+16,9.95e+16,300.54,0.00041287,-0.085,0.05425,0.002
251.34,6.2969,0.38469,295,274,0,0,22,24.447,3.988e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076055,0.00081418,1.1608e-06,7.1786e-10,2.461e-07,1.6296e-06,4.0832e-08,2.4939e-09,300.84,0,0,5.8344e-09,6.4835e-09,8.8e+16,9.779e+16,300.84,0.00040617,-0.085,0.0545,0.002
252.25,5.472,0.29571,295,274,0,0,20.5,24.523,3.59e-16,0,0,0,0,0,0,0,0,0,0,0,0.00066606,0.00081908,1.1033e-06,9.4629e-08,9.5853e-08,1.6406e-06,3.5542e-08,1.9172e-09,301.28,0,0,5.4366e-09,6.5034e-09,8.2e+16,9.809e+16,301.28,0.00040803,-0.085,0.05475,0.002
252.24,5.3045,-0.073303,295,274,0,0,26.5,24.624,3.2775e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088987,0.00082359,1.8719e-06,5.3387e-08,-8.3264e-09,1.6472e-06,3.462e-08,-4.6836e-10,301.86,0,0,7.0278e-09,6.5302e-09,1.06e+17,9.8495e+16,301.86,0.00041049,-0.085,0.055,0.002
252.38,5.979,-0.22616,295,274,0,0,27,24.799,3.4563e-16,0,0,0,0,0,0,0,0,0,0,0,0.00095628,0.00082855,1.8972e-06,-8.0471e-08,2.6588e-07,1.66e-06,3.9334e-08,-1.477e-09,301.3,0,0,7.1604e-09,6.5766e-09,1.08e+17,9.9194e+16,301.3,0.00041262,-0.085,0.05525,0.002
253.14,6.7359,0.0025108,295,274,0,0,21,24.91,3.4394e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072256,0.00083286,1.1546e-06,4.8847e-08,1.8808e-07,1.6723e-06,4.4465e-08,1.0901e-11,300.97,0,0,5.5692e-09,6.6061e-09,8.4e+16,9.964e+16,300.97,0.00041402,-0.085,0.0555,0.002
253.2,6.8357,-0.056227,295,274,0,0,27,24.841,3.4643e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080971,0.00083145,1.5401e-06,6.0361e-08,-2.2009e-07,1.6681e-06,4.5014e-08,-3.7626e-10,301.35,0,0,7.1604e-09,6.5877e-09,1.08e+17,9.9362e+16,301.35,0.0004134,-0.085,0.05575,0.002
252.53,6.2802,-0.203,295,274,0,0,28.5,24.759,3.7721e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081011,0.00082778,1.6055e-06,-2.4916e-07,-2.6319e-07,1.6582e-06,4.1239e-08,-1.3339e-09,301.44,0,0,7.5582e-09,6.566e-09,1.14e+17,9.9035e+16,301.44,0.00041216,-0.085,0.056,0.002
255.35,5.6079,-0.018204,295,274,0,0,28.5,25.32,3.8148e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093092,0.00085115,1.7333e-06,-2.8135e-07,6.5804e-08,1.7156e-06,3.7528e-08,-8.763e-11,301.24,0,0,7.5582e-09,6.7148e-09,1.14e+17,1.0128e+17,301.24,0.00042121,-0.085,0.05625,0.002
255.55,6.1777,0.5642,295,274,0,0,24,25.458,3.8032e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087281,0.00085488,1.5601e-06,-1.9469e-07,-2.5833e-08,1.7261e-06,4.1508e-08,3.739e-09,300.63,0,0,6.3648e-09,6.7516e-09,9.6e+16,1.0183e+17,300.63,0.00042268,-0.085,0.0565,0.002
251.19,6.3244,0.82165,295,274,0,0,19.5,24.77,3.3063e-16,0,0,0,0,0,0,0,0,0,0,0,0.0006165,0.00082375,1.0477e-06,-5.1819e-08,1.8521e-07,1.65e-06,4.1558e-08,5.3994e-09,300.39,0,0,5.1714e-09,6.5689e-09,7.8e+16,9.9079e+16,300.39,0.00041092,-0.085,0.05675,0.002
252.18,5.2712,0.75162,295,274,0,0,27.5,24.699,2.7338e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072676,0.00082335,1.3957e-06,8.7621e-08,3.6454e-07,1.6518e-06,3.4527e-08,4.9228e-09,300.57,0,0,7.293e-09,6.5502e-09,1.1e+17,9.8797e+16,300.57,0.00040998,-0.085,0.057,0.002
252.54,5.9057,0.58716,295,274,0,0,26,24.648,2.9393e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067483,0.00082372,1.5937e-06,-3.1832e-08,-8.1666e-09,1.6508e-06,3.8599e-08,3.8401e-09,301.27,0,0,6.8952e-09,6.5368e-09,1.04e+17,9.8594e+16,301.27,0.0004101,-0.085,0.05725,0.002
253.41,5.0265,0.49229,295,274,0,0,22.5,24.831,3.4429e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007616,0.00083107,1.8564e-06,-1.1691e-07,1.6343e-07,1.6688e-06,3.3014e-08,3.2507e-09,301.18,0,0,5.967e-09,6.5852e-09,9e+16,9.9325e+16,301.18,0.00041301,-0.085,0.0575,0.002
253.15,3.8018,0.86176,295,274,0,0,24,24.866,3.6892e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079522,0.00083002,1.7531e-06,-1.9756e-07,3.8693e-08,1.6695e-06,2.5057e-08,5.6729e-09,300.32,0,0,6.3648e-09,6.5946e-09,9.6e+16,9.9466e+16,300.32,0.00041242,-0.085,0.05775,0.002
254.16,4.4218,0.8648,295,274,0,0,21.5,25.069,3.4561e-16,0,0,0,0,0,0,0,0,0,0,0,0.00055118,0.00083838,1.2469e-06,9.238e-08,1.1715e-07,1.69e-06,2.943e-08,5.7283e-09,300.23,0,0,5.7018e-09,6.6483e-09,8.6e+16,1.0028e+17,300.23,0.00041566,-0.085,0.058,0.002
256.12,4.5997,0.39099,295,274,0,0,19.5,25.366,3.2035e-16,0,0,0,0,0,0,0,0,0,0,0,0.00049364,0.00085265,8.7026e-07,2.3959e-07,1.2166e-07,1.7229e-06,3.0946e-08,2.6361e-09,300.73,0,0,5.1714e-09,6.7271e-09,7.8e+16,1.0146e+17,300.73,0.00042129,-0.085,0.05825,0.002
253.05,5.3647,0.078563,295,274,0,0,20.5,24.961,3.2808e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070209,0.00083406,1.1484e-06,4.2455e-08,-1.416e-07,1.6753e-06,3.5434e-08,5.2419e-10,300.79,0,0,5.4366e-09,6.6196e-09,8.2e+16,9.9843e+16,300.79,0.00041463,-0.085,0.0585,0.002
252.69,5.4341,0.23302,295,274,0,0,27.5,24.939,3.2516e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097465,0.00083271,1.9223e-06,-1.3683e-07,3.0001e-07,1.6714e-06,3.5874e-08,1.5573e-09,300.78,0,0,7.293e-09,6.6139e-09,1.1e+17,9.9756e+16,300.78,0.00041426,-0.085,0.05875,0.002
253.98,4.3244,0.17268,295,274,0,0,32.5,25.187,3.3933e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096404,0.00084337,2.117e-06,-5.2237e-08,2.913e-08,1.6965e-06,2.8889e-08,1.1571e-09,300.93,0,0,8.619e-09,6.6795e-09,1.3e+17,1.0075e+17,300.93,0.00041858,-0.085,0.059,0.002
252.1,5.1884,-0.15951,295,274,0,0,30,24.828,3.7102e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098734,0.00082899,2.1743e-06,6.4651e-08,-4.6228e-07,1.66e-06,3.407e-08,-1.0447e-09,301.28,0,0,7.956e-09,6.5843e-09,1.2e+17,9.9311e+16,301.28,0.0004131,-0.085,0.05925,0.002
250.8,5.1683,-0.042891,295,274,0,0,22.5,24.597,3.5248e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083138,0.00081895,1.7219e-06,9.3854e-09,-1.8097e-08,1.636e-06,3.369e-08,-2.7611e-10,301.2,0,0,5.967e-09,6.523e-09,9e+16,9.8386e+16,301.2,0.00040914,-0.085,0.0595,0.002
253.28,2.8328,0.36541,295,274,0,0,24.5,24.908,3.667e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084298,0.00083234,1.5938e-06,-1.2902e-07,-1.6075e-07,1.6733e-06,1.8638e-08,2.4278e-09,300.65,0,0,6.4974e-09,6.6057e-09,9.8e+16,9.9633e+16,300.65,0.00041357,-0.085,0.05975,0.002
255.82,2.6727,0.64645,295,274,0,0,24,25.138,3.7218e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099598,0.00084403,1.7342e-06,-3.1051e-07,-5.295e-07,1.7054e-06,1.7816e-08,4.3095e-09,300.55,0,0,6.3648e-09,6.6666e-09,9.6e+16,1.0055e+17,300.55,0.00041724,-0.085,0.06,0.002
257.18,4.2539,0.29094,295,274,0,0,18,25.399,3.0653e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073066,0.00085642,1.4197e-06,-1.4623e-07,-1.1898e-07,1.7325e-06,2.8694e-08,1.9303e-09,301.11,0,0,4.7736e-09,6.7359e-09,7.2e+16,1.016e+17,301.11,0.00042237,-0.085,0.06025,0.002
259.86,4.6005,0.24018,295,274,0,0,26,25.826,2.8839e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071254,0.00087625,1.6293e-06,2.7768e-07,1.6486e-07,1.7799e-06,3.15e-08,1.6601e-09,301.45,0,0,6.8952e-09,6.849e-09,1.04e+17,1.033e+17,301.45,0.00042993,-0.085,0.0605,0.002
257.69,5.4145,0.52139,295,274,0,0,27.5,25.596,3.317e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084146,0.00086463,1.6747e-06,4.5069e-07,1.6163e-07,1.7495e-06,3.6648e-08,3.5476e-09,301.38,0,0,7.293e-09,6.788e-09,1.1e+17,1.0238e+17,301.38,0.00042602,-0.085,0.06075,0.002
253.19,6.0123,0.54191,295,274,0,0,22,25.109,3.5948e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080331,0.00084059,1.3387e-06,2.4891e-07,3.9382e-08,1.686e-06,4.0047e-08,3.6058e-09,301.45,0,0,5.8344e-09,6.6589e-09,8.8e+16,1.0044e+17,301.45,0.00041802,-0.085,0.061,0.002
256.14,5.3291,0.58645,295,274,0,0,25.5,25.562,3.4927e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087005,0.00086054,1.8459e-06,1.5765e-07,-4.5608e-08,1.7369e-06,3.6089e-08,3.9671e-09,301.24,0,0,6.7626e-09,6.779e-09,1.02e+17,1.0225e+17,301.24,0.00042524,-0.085,0.06125,0.002
256.97,5.8044,0.09223,295,274,0,0,25,25.654,3.5244e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080687,0.00086464,2.0104e-06,1.7283e-08,-9.8725e-08,1.7487e-06,3.94e-08,6.8071e-10,301.04,0,0,6.63e-09,6.8034e-09,1e+17,1.0261e+17,301.04,0.0004265,-0.085,0.0615,0.002
252.13,6.1049,0.25439,295,274,0,0,27,25.028,3.5064e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081678,0.00083606,1.788e-06,7.3851e-08,9.6423e-08,1.6736e-06,4.054e-08,1.6622e-09,301.42,0,0,7.1604e-09,6.6374e-09,1.08e+17,1.0011e+17,301.42,0.00041662,-0.085,0.06175,0.002
252.32,5.5545,0.61858,295,274,0,0,30,25.029,3.3816e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090985,0.00083715,1.8712e-06,1.5771e-07,1.1197e-07,1.6749e-06,3.6863e-08,4.0956e-09,301.79,0,0,7.956e-09,6.6377e-09,1.2e+17,1.0012e+17,301.79,0.00041715,-0.085,0.062,0.002
253.57,6.5009,0.4847,295,274,0,0,25,25.094,3.2278e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086301,0.00084131,1.7474e-06,-1.8849e-08,5.6182e-08,1.6875e-06,4.3233e-08,3.2229e-09,301.73,0,0,6.63e-09,6.6548e-09,1e+17,1.0037e+17,301.73,0.00041814,-0.085,0.06225,0.002
251.89,6.2597,0.48941,295,274,0,0,22.5,24.836,3.2629e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078565,0.00082961,1.5357e-06,1.2846e-07,-8.2518e-08,1.6591e-06,4.1284e-08,3.2274e-09,301.6,0,0,5.967e-09,6.5865e-09,9e+16,9.9344e+16,301.6,0.00041367,-0.085,0.0625,0.002
251.91,4.7999,-0.11095,295,274,0,0,25,24.806,3.7758e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007905,0.00082788,1.6788e-06,3.9183e-07,-2.2951e-07,1.6572e-06,3.1571e-08,-7.467e-10,301.26,0,0,6.63e-09,6.5785e-09,1e+17,9.9224e+16,301.26,0.00041271,-0.085,0.06275,0.002
254.01,5.5353,0.048,295,274,0,0,28.5,25.126,3.7419e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082375,0.00084123,1.8745e-06,2.9901e-07,1.393e-07,1.6926e-06,3.6929e-08,3.5406e-10,300.83,0,0,7.5582e-09,6.6634e-09,1.14e+17,1.005e+17,300.83,0.00041743,-0.085,0.063,0.002
253.6,6.9513,0.41202,295,274,0,0,26.5,25.085,3.3872e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082414,0.00083915,1.8819e-06,-1.202e-07,1.5513e-07,1.6872e-06,4.6211e-08,2.7597e-09,300.78,0,0,7.0278e-09,6.6526e-09,1.06e+17,1.0034e+17,300.78,0.00041669,-0.085,0.06325,0.002
251.84,7.3068,0.096699,295,274,0,0,25,24.778,3.5423e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092515,0.00082656,1.8501e-06,-3.1043e-08,2.3137e-07,1.6548e-06,4.8017e-08,6.3571e-10,301.09,0,0,6.63e-09,6.571e-09,1e+17,9.9111e+16,301.09,0.00041201,-0.085,0.0635,0.002
251.44,5.8103,0.28704,295,274,0,0,23.5,24.75,3.5667e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087666,0.00082503,1.5692e-06,-3.5972e-08,1.8402e-07,1.6504e-06,3.8121e-08,1.8864e-09,301.15,0,0,6.2322e-09,6.5636e-09,9.4e+16,9.8998e+16,301.15,0.00041161,-0.085,0.06375,0.002
251.49,5.4269,0.2931,295,274,0,0,22.5,24.716,3.4404e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007776,0.00082447,1.6755e-06,-4.1713e-08,-3.3721e-08,1.6485e-06,3.5553e-08,1.9253e-09,301.39,0,0,5.967e-09,6.5548e-09,9e+16,9.8865e+16,301.39,0.00041139,-0.085,0.064,0.002
252.48,6.1562,0.36315,295,274,0,0,27,24.8,3.6147e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008943,0.00082806,1.9231e-06,2.1421e-07,2.7791e-07,1.6606e-06,4.048e-08,2.4e-09,300.96,0,0,7.1604e-09,6.577e-09,1.08e+17,9.92e+16,300.96,0.0004122,-0.085,0.06425,0.002
253.32,5.5544,-0.020459,295,274,0,0,24.5,24.952,3.0301e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080035,0.00083443,1.5696e-06,2.0806e-07,1.3204e-07,1.6763e-06,3.6756e-08,-1.338e-10,300.92,0,0,6.4974e-09,6.6173e-09,9.8e+16,9.9809e+16,300.92,0.00041467,-0.085,0.0645,0.002
253.47,5.5676,-0.054845,295,274,0,0,19.5,24.931,3.1432e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067194,0.00083592,1.4282e-06,1.3131e-07,-3.4898e-07,1.6759e-06,3.6811e-08,-3.6458e-10,301.86,0,0,5.1714e-09,6.6118e-09,7.8e+16,9.9725e+16,301.86,0.00041561,-0.085,0.06475,0.002
252.33,5.5254,0.12992,295,274,0,0,24.5,24.822,3.7296e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093286,0.00083018,1.94e-06,4.851e-08,-1.7625e-07,1.661e-06,3.6384e-08,8.6649e-10,301.77,0,0,6.4974e-09,6.5827e-09,9.8e+16,9.9286e+16,301.77,0.00041367,-0.085,0.065,0.002
251.78,5.4674,-0.12436,295,274,0,0,24,24.801,3.5311e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085381,0.00082758,1.7505e-06,3.6279e-07,-2.4333e-07,1.656e-06,3.5968e-08,-8.1422e-10,301.29,0,0,6.3648e-09,6.5772e-09,9.6e+16,9.9204e+16,301.29,0.00041267,-0.085,0.06525,0.002
252.36,6.8367,0.40795,295,274,0,0,19,24.746,3.2391e-16,0,0,0,0,0,0,0,0,0,0,0,0.00055092,0.0008272,1.239e-06,3.2813e-07,-1.6297e-07,1.6562e-06,4.4833e-08,2.665e-09,301.5,0,0,5.0388e-09,6.5627e-09,7.6e+16,9.8986e+16,301.5,0.00041204,-0.085,0.0655,0.002
252.05,6.345,0.39237,295,274,0,0,22.5,24.63,3.2923e-16,0,0,0,0,0,0,0,0,0,0,0,0.0006138,0.00082324,1.3092e-06,4.0965e-08,1.8416e-07,1.6463e-06,4.1439e-08,2.5614e-09,301.73,0,0,5.967e-09,6.5318e-09,9e+16,9.852e+16,301.73,0.00041042,-0.085,0.06575,0.002
252.79,5.3539,0.20718,295,274,0,0,27.5,24.797,3.8163e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093174,0.00082857,1.693e-06,4.6786e-08,4.291e-07,1.6624e-06,3.5228e-08,1.3699e-09,301.02,0,0,7.293e-09,6.5763e-09,1.1e+17,9.919e+16,301.02,0.00041223,-0.085,0.066,0.002
252.51,7.0214,0.54732,295,274,0,0,28.5,24.784,4.057e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011262,0.00082813,2.0348e-06,-7.7997e-08,5.7676e-08,1.6597e-06,4.6097e-08,3.5904e-09,301.22,0,0,7.5582e-09,6.5726e-09,1.14e+17,9.9135e+16,301.22,0.00041227,-0.085,0.06625,0.002
251.28,8.0738,0.33975,295,274,0,0,26,24.611,3.6174e-16,0,0,0,0,0,0,0,0,0,0,0,0.000855,0.00082112,1.6411e-06,-2.852e-07,-6.0484e-07,1.6401e-06,5.2698e-08,2.2181e-09,301.58,0,0,6.8952e-09,6.527e-09,1.04e+17,9.8446e+16,301.58,0.0004099,-0.085,0.0665,0.002
250.88,7.9101,0.07332,295,274,0,0,21.5,24.612,2.9587e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070526,0.00081968,1.5877e-06,-6.6778e-08,-5.8832e-07,1.6375e-06,5.1629e-08,4.7873e-10,301.19,0,0,5.7018e-09,6.527e-09,8.6e+16,9.8446e+16,301.19,0.00040938,-0.085,0.06675,0.002
250.87,7.5342,0.7401,295,274,0,0,20,24.621,3.4127e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075426,0.00082047,1.7919e-06,6.8989e-09,-3.1363e-07,1.6381e-06,4.9194e-08,4.8329e-09,301.44,0,0,5.304e-09,6.5295e-09,8e+16,9.8484e+16,301.44,0.00040987,-0.085,0.067,0.002
252.44,7.2446,1.1107,295,274,0,0,24.5,24.839,3.355e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087367,0.00082955,1.8223e-06,1.211e-07,9.1201e-08,1.663e-06,4.7725e-08,7.3053e-09,301.06,0,0,6.4974e-09,6.5872e-09,9.8e+16,9.9354e+16,301.06,0.00041297,-0.085,0.06725,0.002
252.27,7.2107,0.65118,295,274,0,0,26,24.732,2.9934e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094761,0.0008258,2.0002e-06,2.8633e-07,1.1182e-07,1.6547e-06,4.7302e-08,4.2933e-09,301.11,0,0,6.8952e-09,6.5588e-09,1.04e+17,9.8926e+16,301.11,0.00041125,-0.085,0.0675,0.002
252.23,5.1005,0.082013,295,274,0,0,23,24.721,3.5168e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091698,0.00082612,2.0068e-06,-1.2087e-08,1.6337e-07,1.6538e-06,3.3273e-08,5.1235e-10,301.5,0,0,6.0996e-09,6.5561e-09,9.2e+16,9.8885e+16,301.5,0.00041162,-0.085,0.06775,0.002
254.23,3.8419,-0.20846,295,274,0,0,21,25.074,3.5579e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098315,0.0008414,1.8371e-06,-1.0023e-07,5.0561e-08,1.6905e-06,2.5556e-08,-1.386e-09,301.6,0,0,5.5692e-09,6.6497e-09,8.4e+16,1.003e+17,301.6,0.00041764,-0.085,0.068,0.002
