"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
266.7,-3.8682,0.52428,295,250,0,0,23,24.693,3.8341e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073647,0.00084427,1.7433e-06,5.4996e-08,-9.1262e-08,1.7465e-06,-2.5334e-08,3.4331e-09,298.85,0,0,6.0996e-09,6.5486e-09,9.2e+16,9.8773e+16,298.85,0.00040754,0.115,0.01775,0
266.65,-4.6001,-0.0015229,295,250,0,0,24.5,24.786,3.3516e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078424,0.00084779,1.9141e-06,-7.6984e-08,-7.9661e-10,1.7528e-06,-3.0231e-08,-1.9758e-11,299.05,0,0,6.4974e-09,6.5733e-09,9.8e+16,9.9144e+16,299.05,0.00040935,0.115,0.018,0
266.05,-4.2056,-0.55985,295,250,0,0,25,24.773,3.5688e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075144,0.00084682,1.682e-06,-5.5112e-08,1.5772e-07,1.7479e-06,-2.7633e-08,-3.6751e-09,299.31,0,0,6.63e-09,6.5699e-09,1e+17,9.9093e+16,299.31,0.00040949,0.115,0.01825,0
266.15,-4.443,-0.33798,295,250,0,0,27.5,24.662,3.498e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082934,0.00084308,1.6977e-06,1.7879e-07,1.7527e-07,1.7408e-06,-2.9058e-08,-2.2119e-09,299.25,0,0,7.293e-09,6.5405e-09,1.1e+17,9.865e+16,299.25,0.00040757,0.115,0.0185,0
266.65,-4.875,0.07272,295,250,0,0,24,24.658,3.5461e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072852,0.00084363,1.3137e-06,9.0379e-08,1.8853e-08,1.7437e-06,-3.188e-08,4.7575e-10,299.15,0,0,6.3648e-09,6.5394e-09,9.6e+16,9.8634e+16,299.15,0.00040738,0.115,0.01875,0
266.87,-4.7245,0.32739,295,250,0,0,27.5,24.739,3.3946e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084067,0.00084733,1.7541e-06,-3.2915e-08,-2.9315e-07,1.7509e-06,-3.0992e-08,2.1514e-09,299.42,0,0,7.293e-09,6.5609e-09,1.1e+17,9.8957e+16,299.42,0.00040908,0.115,0.019,0
266.68,-4.5821,0.32861,295,250,0,0,26.5,24.701,3.2903e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094671,0.00084603,2.1837e-06,-1.2241e-07,-1.1691e-07,1.747e-06,-3.0012e-08,2.1579e-09,299.59,0,0,7.0278e-09,6.5507e-09,1.06e+17,9.8804e+16,299.59,0.00040868,0.115,0.01925,0
265.87,-4.83,0.079857,295,250,0,0,25,24.642,3.7831e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010184,0.00084162,2.0293e-06,-8.0351e-08,2.9985e-07,1.7375e-06,-3.1566e-08,5.2099e-10,299.1,0,0,6.63e-09,6.5351e-09,1e+17,9.8569e+16,299.1,0.00040704,0.115,0.0195,0
265.58,-5.6332,-0.23308,295,250,0,0,29.5,24.726,3.7034e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010455,0.00084321,2.3392e-06,-1.3731e-07,2.3251e-07,1.7415e-06,-3.6944e-08,-1.5306e-09,298.72,0,0,7.8234e-09,6.5573e-09,1.18e+17,9.8904e+16,298.72,0.0004079,0.115,0.01975,0
265.02,-5.6327,-0.045614,295,250,0,0,26.5,24.852,3.5276e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085026,0.00084765,2.1505e-06,-2.5843e-07,-8.5466e-08,1.7467e-06,-3.7107e-08,-2.9001e-10,299.26,0,0,7.0278e-09,6.5907e-09,1.06e+17,9.9407e+16,299.26,0.00041073,0.115,0.02,0
264.79,-4.9799,0.078173,295,250,0,0,22.5,24.832,3.1709e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007065,0.00084685,1.6422e-06,-5.7774e-08,-1.6265e-07,1.7437e-06,-3.2794e-08,5.2403e-10,299.41,0,0,5.967e-09,6.5854e-09,9e+16,9.9327e+16,299.41,0.00041061,0.115,0.02025,0
265.01,-5.1232,-0.10632,295,250,0,0,21,24.745,2.9303e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071958,0.0008443,1.5805e-06,4.5968e-08,-1.9649e-08,1.7391e-06,-3.3621e-08,-6.9688e-10,299.43,0,0,5.5692e-09,6.5623e-09,8.4e+16,9.8979e+16,299.43,0.00040919,0.115,0.0205,0
265.04,-5.3582,-0.14885,295,250,0,0,21,24.697,3.2679e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074585,0.00084247,1.6033e-06,-2.0459e-07,1.23e-07,1.7359e-06,-3.5092e-08,-9.7166e-10,299.3,0,0,5.5692e-09,6.5497e-09,8.4e+16,9.8788e+16,299.3,0.00040822,0.115,0.02075,0
265.79,-4.9329,-0.02018,295,250,0,0,18.5,24.594,3.4737e-16,0,0,0,0,0,0,0,0,0,0,0,0.0005867,0.00083896,1.2097e-06,-2.4203e-07,1.1336e-07,1.7336e-06,-3.2177e-08,-1.34e-10,298.67,0,0,4.9062e-09,6.5222e-09,7.4e+16,9.8374e+16,298.67,0.00040566,0.115,0.021,0
265.61,-3.8425,0.020445,295,250,0,0,19.5,24.565,3.7057e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074728,0.00083805,1.4995e-06,2.6044e-07,1.7368e-08,1.7303e-06,-2.5032e-08,1.3309e-10,298.89,0,0,5.1714e-09,6.5146e-09,7.8e+16,9.8259e+16,298.89,0.00040547,0.115,0.02125,0
266.5,-4.3985,0.026143,295,250,0,0,27,24.551,3.8634e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097468,0.00083838,1.8375e-06,-1.4044e-07,-1.2691e-07,1.7352e-06,-2.8634e-08,1.6919e-10,298.5,0,0,7.1604e-09,6.511e-09,1.08e+17,9.8205e+16,298.5,0.00040473,0.115,0.0215,0
267.59,-5.8595,0.30455,295,250,0,0,25,24.534,3.764e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084944,0.0008393,1.6452e-06,-3.8493e-07,-5.6046e-08,1.7411e-06,-3.8124e-08,1.9815e-09,298.29,0,0,6.63e-09,6.5065e-09,1e+17,9.8137e+16,298.29,0.00040416,0.115,0.02175,0
266.83,-6.3097,0.030851,295,250,0,0,21.5,24.583,3.5231e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075528,0.00084165,1.8664e-06,-1.1105e-08,5.1577e-08,1.7395e-06,-4.1136e-08,1.9722e-10,299.28,0,0,5.7018e-09,6.5193e-09,8.6e+16,9.833e+16,299.28,0.0004063,0.115,0.022,0
266.1,-6.3585,-0.24731,295,250,0,0,27,24.674,3.4471e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090202,0.00084407,2.0984e-06,-3.9803e-07,1.7297e-07,1.7413e-06,-4.1606e-08,-1.6181e-09,299.55,0,0,7.1604e-09,6.5435e-09,1.08e+17,9.8696e+16,299.55,0.00040818,0.115,0.02225,0
265.92,-6.0471,0.11736,295,250,0,0,25.5,24.71,2.9172e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097055,0.00084468,1.8573e-06,-5.6204e-07,1.7071e-07,1.7426e-06,-3.9628e-08,7.6864e-10,299.4,0,0,6.7626e-09,6.5531e-09,1.02e+17,9.8841e+16,299.4,0.00040858,0.115,0.0225,0
266.22,-5.3204,0.3565,295,250,0,0,23,24.704,2.7725e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008851,0.00084483,1.8226e-06,3.8137e-08,1.0123e-07,1.7441e-06,-3.4857e-08,2.3357e-09,299.33,0,0,6.0996e-09,6.5515e-09,9.2e+16,9.8816e+16,299.33,0.00040838,0.115,0.02275,0
266.4,-5.2011,0.0070761,295,250,0,0,32.5,24.669,3.2161e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010982,0.00084326,2.506e-06,4.2019e-07,-5.5709e-09,1.7428e-06,-3.4023e-08,4.8434e-11,299.01,0,0,8.619e-09,6.5421e-09,1.3e+17,9.8674e+16,299.01,0.00040735,0.115,0.023,0
265.75,-5.092,-0.11145,295,250,0,0,33.5,24.695,2.8236e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011163,0.00084337,2.4765e-06,3.3626e-07,-2.3027e-07,1.7405e-06,-3.3341e-08,-7.2802e-10,299.17,0,0,8.8842e-09,6.5492e-09,1.34e+17,9.8781e+16,299.17,0.00040801,0.115,0.02325,0
266.07,-5.1183,0.0656,295,250,0,0,25.5,24.705,3.135e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090461,0.00084347,1.8403e-06,-1.0226e-07,-1.5763e-07,1.7432e-06,-3.3528e-08,4.29e-10,298.78,0,0,6.7626e-09,6.5518e-09,1.02e+17,9.8821e+16,298.78,0.00040765,0.115,0.0235,0
265.34,-5.4532,0.34732,295,250,0,0,22,24.727,3.6478e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009032,0.00084273,1.602e-06,-2.5801e-07,-3.6513e-07,1.7399e-06,-3.5757e-08,2.2818e-09,298.68,0,0,5.8344e-09,6.5575e-09,8.8e+16,9.8907e+16,298.68,0.00040786,0.115,0.02375,0
264.76,-5.2925,0.37098,295,250,0,0,20.5,24.783,3.6005e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090222,0.00084393,1.5849e-06,-2.5858e-08,-2.6066e-07,1.7401e-06,-3.4784e-08,2.4391e-09,298.83,0,0,5.4366e-09,6.5723e-09,8.2e+16,9.913e+16,298.83,0.00040899,0.115,0.024,0
265.72,-5.6228,0.17826,295,250,0,0,21.5,24.709,3.8297e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009231,0.00084285,1.8105e-06,3.471e-07,1.2615e-07,1.7412e-06,-3.684e-08,1.168e-09,298.7,0,0,5.7018e-09,6.5528e-09,8.6e+16,9.8836e+16,298.7,0.0004076,0.115,0.02425,0
265.6,-5.6213,-0.050607,295,250,0,0,23,24.645,3.6438e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088983,0.00084126,1.9978e-06,3.0611e-07,8.1686e-08,1.736e-06,-3.6741e-08,-3.3034e-10,299.09,0,0,6.0996e-09,6.5359e-09,9.2e+16,9.8581e+16,299.09,0.00040708,0.115,0.0245,0
265.93,-5.4534,-0.17028,295,250,0,0,30,24.609,3.3179e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010958,0.00084052,2.3577e-06,1.084e-07,-2.1122e-07,1.7355e-06,-3.559e-08,-1.1122e-09,299.05,0,0,7.956e-09,6.5264e-09,1.2e+17,9.8437e+16,299.05,0.00040644,0.115,0.02475,0
265.77,-5.8022,-0.21782,295,250,0,0,32,24.593,3.2454e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010858,0.00083942,2.3923e-06,2.1918e-07,8.1626e-08,1.7334e-06,-3.7842e-08,-1.4212e-09,298.92,0,0,8.4864e-09,6.522e-09,1.28e+17,9.8371e+16,298.92,0.00040598,0.115,0.025,0
265.16,-6.5424,-0.037936,295,250,0,0,27,24.634,3.1929e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086569,0.0008401,2.1302e-06,3.0698e-08,3.0534e-07,1.7323e-06,-4.2747e-08,-2.4516e-10,299.06,0,0,7.1604e-09,6.5331e-09,1.08e+17,9.8538e+16,299.06,0.00040686,0.115,0.02525,0
264.75,-6.8002,0.1929,295,250,0,0,21,24.689,3.146e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071903,0.00084243,1.7318e-06,-2.3881e-07,2.3748e-07,1.7334e-06,-4.4522e-08,1.2622e-09,299.64,0,0,5.5692e-09,6.5475e-09,8.4e+16,9.8755e+16,299.64,0.00040855,0.115,0.0255,0
264.39,-6.7073,0.30743,295,250,0,0,25,24.746,3.2292e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076652,0.00084481,1.7279e-06,-4.9097e-07,3.2134e-07,1.7351e-06,-4.4019e-08,2.0195e-09,300.15,0,0,6.63e-09,6.5626e-09,1e+17,9.8984e+16,300.15,0.00041019,0.115,0.02575,0
264.63,-6.3873,0.26884,295,250,0,0,31,24.821,3.2347e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010493,0.00084698,2.262e-06,-2.9145e-07,1.02e-07,1.7419e-06,-4.2039e-08,1.7666e-09,299.76,0,0,8.2212e-09,6.5826e-09,1.24e+17,9.9285e+16,299.76,0.0004109,0.115,0.026,0
265.37,-5.935,0.067674,295,250,0,0,22,24.74,3.2733e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083468,0.00084491,1.7466e-06,8.5391e-08,3.1346e-07,1.741e-06,-3.8936e-08,4.4189e-10,299.5,0,0,5.8344e-09,6.561e-09,8.8e+16,9.8959e+16,299.5,0.0004092,0.115,0.02625,0
265.62,-6.1816,-0.28826,295,250,0,0,20.5,24.679,3.6438e-16,0,0,0,0,0,0,0,0,0,0,0,0.00064885,0.00084263,1.3462e-06,5.5314e-08,1.4253e-07,1.7385e-06,-4.0461e-08,-1.8938e-09,299.17,0,0,5.4366e-09,6.5449e-09,8.2e+16,9.8716e+16,299.17,0.00040775,0.115,0.0265,0
265.36,-6.199,-0.53934,295,250,0,0,25,24.72,3.6322e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087693,0.00084246,1.8865e-06,-2.8363e-07,-4.5019e-08,1.7396e-06,-4.064e-08,-3.5368e-09,298.63,0,0,6.63e-09,6.5557e-09,1e+17,9.888e+16,298.63,0.00040768,0.115,0.02675,0
265.41,-6.0803,0.049749,295,250,0,0,21.5,24.599,3.5523e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078762,0.00083808,1.657e-06,-2.2372e-07,3.4003e-07,1.7314e-06,-3.9665e-08,3.1359e-10,298.47,0,0,5.7018e-09,6.5236e-09,8.6e+16,9.8395e+16,298.47,0.00040546,0.115,0.027,0
265.66,-6.1575,0.2083,295,250,0,0,20,24.519,3.4159e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080353,0.0008357,1.5074e-06,1.1402e-07,5.385e-07,1.7274e-06,-4.0039e-08,1.3532e-09,298.42,0,0,5.304e-09,6.5024e-09,8e+16,9.8075e+16,298.42,0.00040408,0.115,0.02725,0
265.87,-6.4769,-0.0053997,295,250,0,0,24.5,24.574,3.1538e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097732,0.00083911,2.0022e-06,-1.8128e-07,5.1152e-07,1.7327e-06,-4.2213e-08,-3.4722e-11,298.98,0,0,6.4974e-09,6.5171e-09,9.8e+16,9.8296e+16,298.98,0.00040576,0.115,0.0275,0
265.77,-6.6317,0.020697,295,250,0,0,28,24.622,3.509e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092586,0.00084161,1.7311e-06,-5.6463e-07,6.2099e-07,1.7354e-06,-4.3303e-08,1.3508e-10,299.48,0,0,7.4256e-09,6.5299e-09,1.12e+17,9.849e+16,299.48,0.00040724,0.115,0.02775,0
265.58,-6.5273,0.27627,295,250,0,0,27,24.639,3.6007e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084351,0.00084109,1.6099e-06,-3.5784e-07,4.4748e-07,1.7353e-06,-4.2651e-08,1.8055e-09,299.12,0,0,7.1604e-09,6.5341e-09,1.08e+17,9.8554e+16,299.12,0.00040701,0.115,0.028,0
265.04,-6.6072,0.30679,295,250,0,0,22,24.673,3.7089e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067898,0.00084089,1.4656e-06,-1.3329e-07,1.4997e-07,1.7342e-06,-4.3234e-08,2.0055e-09,298.9,0,0,5.8344e-09,6.5434e-09,8.8e+16,9.8693e+16,298.9,0.00040729,0.115,0.02825,0
264.35,-6.4508,0.05714,295,250,0,0,22,24.699,3.56e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067752,0.00084183,1.1009e-06,4.4385e-08,8.1278e-08,1.7315e-06,-4.2253e-08,3.7427e-10,299.53,0,0,5.8344e-09,6.5501e-09,8.8e+16,9.8794e+16,299.53,0.00040856,0.115,0.0285,0
264.63,-6.0996,0.27725,295,250,0,0,27,24.599,3.3493e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079963,0.00083954,1.4898e-06,4.8701e-09,-9.2399e-08,1.7264e-06,-3.9795e-08,1.8031e-09,299.83,0,0,7.1604e-09,6.5237e-09,1.08e+17,9.8397e+16,299.83,0.00040733,0.115,0.02875,0
265.35,-5.6388,0.043967,295,250,0,0,25,24.471,3.55e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072371,0.00083559,1.5241e-06,-7.6627e-08,2.2791e-07,1.722e-06,-3.6597e-08,2.8942e-10,299.45,0,0,6.63e-09,6.4896e-09,1e+17,9.7882e+16,299.45,0.00040468,0.115,0.029,0
264.13,-4.6595,-0.2229,295,250,0,0,20.5,24.5,3.2738e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072795,0.00083529,1.3711e-06,-3.7507e-07,3.1258e-07,1.7161e-06,-3.0264e-08,-1.4451e-09,299.85,0,0,5.4366e-09,6.4974e-09,8.2e+16,9.8e+16,299.85,0.00040572,0.115,0.02925,0
263.55,-5.5243,-0.3626,295,250,0,0,25.5,24.534,3.3048e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010285,0.0008358,2.0666e-06,-6.6024e-07,1.0807e-07,1.7147e-06,-3.5931e-08,-2.3566e-09,300.02,0,0,6.7626e-09,6.5063e-09,1.02e+17,9.8134e+16,300.02,0.00040649,0.115,0.0295,0
264.9,-7.0976,-0.69184,295,250,0,0,30,24.528,3.4694e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010206,0.0008367,2.2896e-06,-2.8596e-07,-1.5277e-07,1.7231e-06,-4.6168e-08,-4.5002e-09,299.39,0,0,7.956e-09,6.5047e-09,1.2e+17,9.811e+16,299.39,0.00040554,0.115,0.02975,0
265.46,-7.2275,-0.4521,295,250,0,0,28.5,24.565,3.47e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094225,0.00083851,1.9343e-06,-1.5562e-07,-3.4483e-07,1.7294e-06,-4.7084e-08,-2.9444e-09,299.18,0,0,7.5582e-09,6.5146e-09,1.14e+17,9.8259e+16,299.18,0.00040587,0.115,0.03,0
265,-6.9346,-0.070504,295,250,0,0,28.5,24.619,3.9181e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010562,0.00083995,2.1707e-06,-4.7612e-08,7.4766e-08,1.7302e-06,-4.5271e-08,-4.5879e-10,299.38,0,0,7.5582e-09,6.5288e-09,1.14e+17,9.8474e+16,299.38,0.00040703,0.115,0.03025,0
264.62,-6.7422,-0.084323,295,250,0,0,25.5,24.624,3.7946e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094771,0.00084014,2.1509e-06,1.4681e-07,2.1397e-07,1.728e-06,-4.4026e-08,-5.4919e-10,299.71,0,0,6.7626e-09,6.5302e-09,1.02e+17,9.8494e+16,299.71,0.00040756,0.115,0.0305,0
264.78,-6.9102,-0.01181,295,250,0,0,27,24.572,3.3724e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098175,0.00083775,2.0697e-06,-2.3901e-07,-1.9788e-07,1.7255e-06,-4.503e-08,-7.7943e-11,299.26,0,0,7.1604e-09,6.5165e-09,1.08e+17,9.8288e+16,299.26,0.0004061,0.115,0.03075,0
264.8,-6.541,0.15982,295,250,0,0,30,24.561,3.8123e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010743,0.00083608,2.2273e-06,-2.793e-07,-1.672e-08,1.7248e-06,-4.2604e-08,1.0409e-09,298.62,0,0,7.956e-09,6.5135e-09,1.2e+17,9.8243e+16,298.62,0.00040505,0.115,0.031,0
265.9,-6.3615,0.059757,295,250,0,0,22.5,24.506,3.9843e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070872,0.00083574,1.4956e-06,2.0169e-07,3.6451e-07,1.7281e-06,-4.134e-08,3.8906e-10,298.45,0,0,5.967e-09,6.499e-09,9e+16,9.8024e+16,298.45,0.00040391,0.115,0.03125,0
266.86,-6.7812,0.20086,295,250,0,0,25,24.472,3.7786e-16,0,0,0,0,0,0,0,0,0,0,0,0.00066128,0.00083663,1.2154e-06,-9.1837e-08,1.0774e-07,1.732e-06,-4.4012e-08,1.3048e-09,298.62,0,0,6.63e-09,6.49e-09,1e+17,9.7889e+16,298.62,0.00040359,0.115,0.0315,0
266.7,-7.3886,0.20473,295,250,0,0,26,24.449,3.7283e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075152,0.0008355,1.5079e-06,-3.3941e-07,-9.1769e-08,1.7292e-06,-4.7901e-08,1.3298e-09,298.58,0,0,6.8952e-09,6.4838e-09,1.04e+17,9.7794e+16,298.58,0.00040315,0.115,0.03175,0
265.41,-7.2012,0.021133,295,250,0,0,24.5,24.492,3.2402e-16,0,0,0,0,0,0,0,0,0,0,0,0.000971,0.00083566,2.0823e-06,4.8519e-09,-1.1285e-07,1.7239e-06,-4.6759e-08,1.372e-10,299.04,0,0,6.4974e-09,6.4953e-09,9.8e+16,9.7968e+16,299.04,0.00040449,0.115,0.032,0
264.66,-6.7687,-0.077932,295,250,0,0,27,24.539,3.1337e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010581,0.00083647,2.1219e-06,3.7929e-07,-3.9013e-07,1.7223e-06,-4.4046e-08,-5.0596e-10,299.3,0,0,7.1604e-09,6.5076e-09,1.08e+17,9.8154e+16,299.3,0.0004056,0.115,0.03225,0
265.76,-7.3642,0.034612,295,250,0,0,25.5,24.448,3.5314e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009322,0.00083424,1.9904e-06,1.9784e-07,-4.7443e-07,1.723e-06,-4.7741e-08,2.2195e-10,298.78,0,0,6.7626e-09,6.4835e-09,1.02e+17,9.7791e+16,298.78,0.0004034,0.115,0.0325,0
265.15,-7.6249,0.19523,295,250,0,0,26,24.523,3.4179e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090491,0.0008375,2.0717e-06,-2.2482e-07,-3.7357e-07,1.7244e-06,-4.9583e-08,1.2682e-09,299.63,0,0,6.8952e-09,6.5035e-09,1.04e+17,9.8092e+16,299.63,0.0004058,0.115,0.03275,0
264.31,-7.6916,0.23348,295,250,0,0,24.5,24.563,3.0701e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083342,0.00083793,1.5685e-06,-2.2774e-07,3.4359e-07,1.7218e-06,-5.0099e-08,1.5191e-09,299.88,0,0,6.4974e-09,6.5142e-09,9.8e+16,9.8253e+16,299.88,0.0004068,0.115,0.033,0
265.34,-7.8194,0.36737,295,250,0,0,21,24.493,3.0671e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071414,0.00083465,1.2619e-06,-6.996e-08,3.9918e-07,1.7235e-06,-5.0791e-08,2.3864e-09,298.57,0,0,5.5692e-09,6.4955e-09,8.4e+16,9.7972e+16,298.57,0.00040386,0.115,0.03325,0
265.97,-7.6606,-0.035868,295,250,0,0,20,24.478,3.4257e-16,0,0,0,0,0,0,0,0,0,0,0,0.00059707,0.00083433,1.2298e-06,2.0457e-07,-3.4026e-07,1.7266e-06,-4.9729e-08,-2.2994e-10,298.13,0,0,5.304e-09,6.4915e-09,8e+16,9.7912e+16,298.13,0.00040301,0.115,0.0335,0
264.99,-7.3343,-0.39141,295,250,0,0,24.5,24.552,3.3687e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080934,0.00083643,1.7526e-06,-9.4023e-08,-3.2348e-07,1.7254e-06,-4.7748e-08,-2.5461e-09,298.77,0,0,6.4974e-09,6.5112e-09,9.8e+16,9.8209e+16,298.77,0.00040511,0.115,0.03375,0
264.21,-6.8967,-0.32463,295,250,0,0,24.5,24.647,3.3402e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080128,0.00083898,1.8174e-06,-6.3333e-08,4.2936e-08,1.727e-06,-4.5079e-08,-2.1219e-09,299.1,0,0,6.4974e-09,6.5363e-09,9.8e+16,9.8587e+16,299.1,0.00040712,0.115,0.034,0
264.57,-6.6117,0.10812,295,250,0,0,23,24.587,3.5022e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074813,0.0008376,1.7407e-06,-8.5968e-08,2.4434e-07,1.7251e-06,-4.3113e-08,6.9811e-10,299.13,0,0,6.0996e-09,6.5204e-09,9.2e+16,9.8346e+16,299.13,0.00040616,0.115,0.03425,0
264.59,-6.8156,0.41742,295,250,0,0,26,24.503,3.223e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082327,0.00083383,1.9712e-06,3.1304e-08,-1.0752e-07,1.7194e-06,-4.4287e-08,2.7136e-09,298.65,0,0,6.8952e-09,6.4983e-09,1.04e+17,9.8014e+16,298.65,0.00040414,0.115,0.0345,0
265.12,-7.2372,0.18516,295,250,0,0,27.5,24.438,3.4535e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097118,0.00083122,1.9472e-06,2.2146e-07,-3.0803e-07,1.7182e-06,-4.6903e-08,1.2008e-09,298,0,0,7.293e-09,6.481e-09,1.1e+17,9.7752e+16,298,0.00040219,0.115,0.03475,0
264.85,-7.5758,-0.27487,295,250,0,0,25.5,24.426,3.5329e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011111,0.0008311,1.866e-06,8.7629e-08,2.7812e-08,1.7156e-06,-4.9075e-08,-1.7832e-09,298.37,0,0,6.7626e-09,6.4777e-09,1.02e+17,9.7702e+16,298.37,0.00040248,0.115,0.035,0
264.05,-8.1349,-0.05555,295,250,0,0,24.5,24.462,3.66e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010573,0.00083173,1.534e-06,1.6073e-07,5.8156e-08,1.713e-06,-5.2775e-08,-3.5871e-10,298.73,0,0,6.4974e-09,6.4873e-09,9.8e+16,9.7848e+16,298.73,0.00040357,0.115,0.03525,0
264.96,-8.1158,-0.069581,295,250,0,0,27.5,24.516,3.8256e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096302,0.00083445,1.7945e-06,-1.0822e-07,-1.7721e-07,1.7227e-06,-5.2763e-08,-4.5951e-10,298.39,0,0,7.293e-09,6.5017e-09,1.1e+17,9.8065e+16,298.39,0.00040401,0.115,0.0355,0
265.49,-7.1431,-0.49521,295,250,0,0,30,24.55,3.7037e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099835,0.00083664,2.2488e-06,-3.8193e-07,-2.732e-07,1.7286e-06,-4.6509e-08,-3.2247e-09,298.47,0,0,7.956e-09,6.5107e-09,1.2e+17,9.8201e+16,298.47,0.00040467,0.115,0.03575,0
264.24,-6.371,0.030544,295,250,0,0,28,24.635,3.5296e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097189,0.00083896,2.1942e-06,-3.7836e-07,-2.17e-07,1.7263e-06,-4.1621e-08,2.0807e-10,299.27,0,0,7.4256e-09,6.5333e-09,1.12e+17,9.8541e+16,299.27,0.00040717,0.115,0.036,0
